crop,soil_type,soil_pH,temperature,humidity,rainfall,season,N_dosage,P_dosage,K_dosage
Rice,sandy_loam,7.97,34.55,79.69,178.48,Kharif,100.0,52.0,57.0
Sugarcane,loamy,5.99,17.43,63.31,40.71,Rabi,269.0,98.0,99.0
Sugarcane,loamy,5.48,23.54,45.51,133.73,Rabi,220.0,91.0,115.0
Rice,clay,6.26,25.0,79.25,165.76,Kharif,85.0,50.0,39.0
Sugarcane,loamy,6.73,31.49,89.35,103.04,Rabi,250.0,106.0,102.0
Potato,loamy,6.53,19.27,65.97,69.56,Rabi,188.0,93.0,133.0
Tomato,sandy,7.85,22.66,70.09,134.57,Rabi,236.0,151.0,113.0
Tomato,sandy,7.43,22.07,85.02,205.37,Rabi,229.0,124.0,105.0
Maize,loamy,6.53,25.58,83.81,137.12,Kharif,128.0,70.0,62.0
Tomato,loamy,5.57,22.65,87.84,100.52,Kharif,174.0,134.0,92.0
Maize,sandy,7.18,29.16,47.66,232.1,Kharif,164.0,71.0,70.0
Potato,clay,7.87,21.92,83.4,241.53,Rabi,196.0,101.0,126.0
Potato,sandy,6.68,25.13,72.51,198.52,Kharif,207.0,104.0,123.0
Maize,sandy_loam,7.7,20.22,83.39,175.29,Kharif,133.0,74.0,55.0
Potato,sandy,5.43,17.55,87.95,119.08,Rabi,187.0,98.0,134.0
Rice,sandy_loam,6.89,19.39,41.03,213.59,Rabi,96.0,53.0,43.0
Tomato,sandy,6.27,21.83,44.71,86.28,Kharif,211.0,114.0,125.0
Maize,sandy,6.63,24.94,46.74,144.18,Kharif,163.0,81.0,66.0
Cotton,clay,5.24,30.11,40.48,241.39,Rabi,108.0,67.0,55.0
Maize,sandy_loam,5.36,19.3,41.86,69.57,Rabi,131.0,75.0,60.0
Tomato,loamy,6.85,28.66,59.23,222.51,Rabi,167.0,127.0,94.0
Cotton,clay,6.64,19.75,73.96,143.21,Rabi,99.0,54.0,51.0
Cotton,sandy_loam,7.87,16.66,72.18,244.17,Kharif,112.0,66.0,60.0
Cotton,sandy_loam,7.9,22.26,43.11,228.5,Kharif,123.0,52.0,67.0
Sugarcane,loamy,6.24,22.47,66.83,135.2,Rabi,221.0,88.0,87.0
Wheat,loamy,7.37,19.36,73.85,208.67,Rabi,119.0,64.0,38.0
Sugarcane,loamy,7.01,23.15,47.82,101.37,Kharif,230.0,109.0,97.0
Rice,sandy,7.22,26.46,89.88,198.0,Kharif,111.0,59.0,56.0
Potato,sandy_loam,7.07,27.05,47.05,237.3,Kharif,182.0,110.0,128.0
Wheat,sandy_loam,5.67,21.81,89.55,149.94,Kharif,136.0,60.0,38.0
Tomato,sandy,7.33,17.49,72.69,102.1,Rabi,235.0,151.0,98.0
Wheat,clay,7.45,15.77,83.54,147.68,Rabi,121.0,66.0,34.0
Potato,sandy,7.48,33.11,59.64,105.9,Rabi,214.0,97.0,164.0
Rice,clay,7.67,19.83,57.71,62.12,Rabi,80.0,46.0,42.0
Tomato,sandy_loam,7.43,30.66,60.73,145.21,Rabi,183.0,107.0,86.0
Tomato,sandy,6.28,34.61,64.81,210.33,Kharif,177.0,115.0,114.0
Rice,clay,5.8,27.03,54.83,190.03,Kharif,92.0,54.0,48.0
Sugarcane,clay,6.99,16.42,56.67,43.74,Rabi,251.0,94.0,91.0
Sugarcane,sandy_loam,6.72,20.95,89.86,182.97,Rabi,273.0,107.0,99.0
Cotton,clay,6.42,22.87,59.75,129.07,Rabi,123.0,61.0,60.0
Tomato,loamy,7.53,29.33,45.02,171.16,Rabi,197.0,107.0,94.0
Wheat,loamy,5.88,22.09,68.23,92.99,Kharif,111.0,67.0,36.0
Cotton,sandy_loam,7.87,33.14,79.47,189.59,Rabi,119.0,67.0,68.0
Cotton,clay,5.96,24.21,51.47,78.52,Kharif,116.0,66.0,58.0
Cotton,loamy,6.71,15.71,65.68,168.0,Rabi,110.0,63.0,68.0
Maize,clay,6.05,24.08,69.75,244.53,Rabi,136.0,64.0,55.0
Sugarcane,sandy_loam,6.35,18.96,44.37,190.72,Kharif,283.0,110.0,92.0
Rice,loamy,5.3,23.03,80.0,82.85,Rabi,107.0,55.0,52.0
Maize,loamy,6.52,19.45,67.24,69.52,Kharif,167.0,74.0,57.0
Wheat,clay,5.74,25.64,64.12,187.6,Rabi,125.0,64.0,40.0
Wheat,sandy,6.66,29.81,64.25,57.93,Rabi,126.0,54.0,45.0
Maize,loamy,7.25,28.34,89.57,189.78,Rabi,132.0,73.0,54.0
Cotton,clay,5.49,20.11,52.37,241.61,Rabi,126.0,59.0,61.0
Cotton,loamy,6.82,19.23,70.7,191.76,Rabi,102.0,54.0,57.0
Cotton,sandy_loam,6.75,16.78,64.53,170.29,Kharif,120.0,66.0,61.0
Maize,clay,6.98,34.51,83.61,220.98,Kharif,138.0,67.0,50.0
Tomato,clay,7.5,25.93,63.74,120.7,Rabi,165.0,103.0,97.0
Potato,sandy_loam,6.79,28.04,57.45,48.35,Rabi,189.0,103.0,125.0
Maize,sandy_loam,6.78,15.25,40.06,169.38,Kharif,142.0,80.0,57.0
Cotton,sandy_loam,5.1,16.81,57.65,41.3,Rabi,117.0,67.0,63.0
Cotton,sandy_loam,6.44,24.07,82.57,188.81,Kharif,116.0,62.0,58.0
Tomato,clay,5.41,15.8,42.77,113.27,Rabi,189.0,129.0,81.0
Sugarcane,loamy,7.48,20.42,67.19,243.99,Kharif,230.0,86.0,94.0
Tomato,clay,5.69,17.78,50.08,114.36,Kharif,152.0,114.0,103.0
Cotton,clay,6.58,32.77,59.03,230.79,Rabi,102.0,63.0,53.0
Sugarcane,loamy,7.91,25.2,71.94,161.02,Kharif,258.0,85.0,95.0
Maize,sandy_loam,7.66,20.05,58.69,217.67,Kharif,135.0,74.0,59.0
Maize,sandy_loam,7.34,17.79,82.66,123.99,Kharif,136.0,72.0,63.0
Wheat,clay,6.81,18.28,76.8,103.26,Rabi,110.0,59.0,33.0
Maize,sandy,5.28,29.78,88.0,182.49,Kharif,168.0,86.0,64.0
Tomato,sandy_loam,7.33,21.63,72.03,181.52,Kharif,161.0,113.0,104.0
Maize,loamy,6.44,27.47,81.51,115.7,Rabi,154.0,80.0,59.0
Maize,loamy,7.04,16.13,68.19,84.23,Kharif,157.0,79.0,58.0
Rice,loamy,5.72,17.43,49.87,226.25,Rabi,115.0,53.0,47.0
Cotton,sandy,5.26,33.94,54.59,87.56,Kharif,142.0,52.0,73.0
Cotton,loamy,6.77,32.72,58.24,176.02,Rabi,116.0,60.0,54.0
Cotton,sandy,5.83,31.64,44.78,63.36,Rabi,131.0,66.0,71.0
Potato,loamy,6.34,17.01,59.37,41.45,Kharif,159.0,89.0,127.0
Sugarcane,clay,5.3,32.23,81.86,183.08,Kharif,226.0,112.0,85.0
Maize,clay,6.51,21.77,77.85,154.22,Kharif,117.0,66.0,59.0
Rice,loamy,7.47,21.96,73.9,158.8,Kharif,107.0,50.0,56.0
Tomato,clay,6.77,29.13,82.7,238.69,Kharif,158.0,113.0,98.0
Cotton,clay,5.96,18.92,80.65,217.41,Kharif,128.0,53.0,53.0
Tomato,sandy_loam,5.17,17.5,62.43,84.37,Kharif,197.0,135.0,93.0
Sugarcane,sandy,7.41,23.88,78.26,42.65,Kharif,330.0,117.0,137.0
Tomato,sandy,7.84,28.46,42.7,72.59,Rabi,222.0,143.0,126.0
Maize,sandy,6.22,19.23,64.13,111.63,Kharif,173.0,73.0,65.0
Cotton,sandy_loam,6.57,25.29,63.41,195.51,Rabi,106.0,58.0,53.0
Potato,sandy,5.64,18.75,57.94,47.53,Rabi,198.0,104.0,141.0
Potato,loamy,7.74,16.97,53.96,62.95,Kharif,186.0,107.0,128.0
Rice,loamy,6.07,34.56,79.7,144.42,Rabi,93.0,45.0,47.0
Maize,clay,7.74,19.32,42.18,104.14,Rabi,148.0,74.0,46.0
Tomato,loamy,7.71,33.22,44.61,116.56,Rabi,161.0,106.0,94.0
Tomato,clay,5.84,22.77,85.32,219.73,Rabi,160.0,114.0,105.0
Sugarcane,sandy,5.61,17.22,77.54,187.49,Rabi,328.0,119.0,120.0
Sugarcane,loamy,7.66,22.34,82.96,104.93,Rabi,229.0,106.0,86.0
Cotton,sandy,5.32,16.85,75.63,54.61,Kharif,125.0,68.0,56.0
Cotton,clay,7.96,19.99,49.05,137.02,Rabi,112.0,56.0,51.0
Wheat,clay,7.29,17.73,51.43,225.32,Rabi,124.0,55.0,43.0
Tomato,loamy,6.05,18.98,86.4,76.72,Rabi,174.0,134.0,110.0
Cotton,sandy_loam,5.62,23.01,77.01,93.45,Kharif,130.0,66.0,68.0
Sugarcane,sandy_loam,7.44,26.56,43.07,138.79,Kharif,272.0,86.0,105.0
Rice,sandy_loam,7.35,26.97,60.71,241.17,Rabi,90.0,49.0,43.0
Cotton,sandy_loam,5.79,20.59,70.51,125.46,Kharif,121.0,68.0,60.0
Tomato,loamy,7.6,17.4,86.46,97.69,Rabi,158.0,128.0,88.0
Rice,sandy,7.36,28.38,69.03,118.18,Kharif,126.0,47.0,58.0
Cotton,loamy,5.4,33.65,84.73,79.9,Kharif,116.0,69.0,57.0
Tomato,sandy_loam,5.92,32.12,68.4,58.8,Rabi,155.0,134.0,107.0
Sugarcane,sandy,6.33,29.52,74.11,68.43,Rabi,335.0,99.0,125.0
Potato,sandy,7.16,21.73,49.42,93.68,Kharif,183.0,96.0,141.0
Maize,sandy,6.44,16.57,68.03,109.74,Rabi,167.0,74.0,73.0
Wheat,sandy_loam,6.2,23.31,60.4,108.16,Kharif,112.0,65.0,35.0
Potato,clay,7.22,25.43,45.29,69.81,Rabi,186.0,112.0,122.0
Wheat,loamy,5.39,22.44,41.29,86.57,Kharif,137.0,62.0,46.0
Sugarcane,clay,5.87,30.4,46.62,200.77,Kharif,201.0,105.0,101.0
Cotton,loamy,6.67,20.81,81.4,181.12,Rabi,126.0,53.0,53.0
Wheat,loamy,7.52,34.94,61.52,107.26,Rabi,124.0,52.0,43.0
Tomato,sandy_loam,5.98,26.45,78.26,159.82,Kharif,199.0,137.0,114.0
Sugarcane,sandy_loam,7.68,27.34,66.36,108.38,Kharif,225.0,95.0,110.0
Sugarcane,loamy,5.73,34.7,85.16,151.02,Kharif,249.0,89.0,111.0
Sugarcane,loamy,5.8,20.93,49.88,67.11,Rabi,263.0,87.0,103.0
Cotton,sandy_loam,7.2,28.87,79.62,93.91,Rabi,123.0,58.0,59.0
Tomato,loamy,7.3,19.46,88.46,173.58,Rabi,190.0,114.0,92.0
Maize,loamy,5.5,17.99,68.85,178.07,Rabi,134.0,68.0,58.0
Potato,loamy,6.66,33.8,85.4,161.71,Kharif,198.0,108.0,129.0
Wheat,loamy,7.84,19.11,70.68,86.85,Rabi,118.0,68.0,42.0
Sugarcane,sandy_loam,6.89,17.85,41.98,187.3,Kharif,285.0,115.0,104.0
Maize,clay,7.3,30.28,54.62,57.09,Kharif,151.0,68.0,56.0
Sugarcane,clay,6.51,30.15,54.44,95.48,Kharif,215.0,111.0,79.0
Tomato,clay,6.41,28.52,86.44,69.69,Kharif,165.0,135.0,106.0
Tomato,sandy_loam,6.6,31.51,48.85,171.72,Kharif,201.0,109.0,96.0
Maize,clay,6.83,34.01,89.94,118.09,Kharif,130.0,71.0,60.0
Maize,loamy,7.55,15.2,86.86,171.8,Rabi,134.0,60.0,65.0
Cotton,loamy,7.55,25.23,75.33,80.48,Kharif,127.0,58.0,54.0
Tomato,sandy_loam,7.45,23.03,67.94,76.94,Kharif,168.0,113.0,100.0
Sugarcane,sandy,7.43,26.37,45.43,118.28,Kharif,323.0,124.0,124.0
Sugarcane,sandy,7.86,33.34,44.08,214.27,Kharif,325.0,120.0,132.0
Tomato,sandy,5.04,24.39,76.56,136.08,Rabi,230.0,146.0,131.0
Rice,clay,5.76,15.2,76.17,152.49,Kharif,89.0,56.0,41.0
Cotton,sandy,6.14,20.25,42.24,96.28,Rabi,114.0,67.0,60.0
Wheat,clay,7.63,21.03,44.73,199.26,Kharif,119.0,52.0,33.0
Maize,clay,7.5,33.58,62.93,201.4,Kharif,127.0,80.0,59.0
Rice,sandy_loam,7.61,22.43,70.72,149.97,Rabi,108.0,51.0,55.0
Potato,sandy,5.21,15.45,63.21,206.15,Kharif,172.0,110.0,143.0
Cotton,clay,7.27,25.51,71.24,199.08,Kharif,122.0,51.0,51.0
Sugarcane,loamy,5.78,16.72,53.68,59.4,Rabi,229.0,111.0,112.0
Sugarcane,sandy_loam,7.15,32.72,40.02,184.45,Kharif,282.0,95.0,92.0
Potato,sandy_loam,6.15,23.2,55.99,94.17,Rabi,171.0,95.0,129.0
Tomato,clay,5.64,27.12,59.16,61.35,Rabi,155.0,125.0,90.0
Tomato,sandy,7.93,31.56,89.93,163.55,Rabi,192.0,134.0,124.0
Potato,loamy,6.32,29.99,72.01,127.34,Rabi,165.0,86.0,124.0
Rice,clay,5.74,18.26,49.35,44.16,Kharif,85.0,48.0,47.0
Tomato,loamy,6.02,26.81,76.71,200.03,Kharif,169.0,127.0,109.0
Rice,sandy_loam,5.25,19.22,77.62,50.77,Rabi,108.0,53.0,50.0
Rice,sandy_loam,5.23,22.09,67.53,124.67,Rabi,86.0,47.0,49.0
Potato,sandy_loam,6.07,24.97,72.0,65.08,Rabi,191.0,102.0,120.0
Wheat,sandy,7.64,27.97,84.96,170.94,Kharif,125.0,66.0,48.0
Maize,sandy,5.76,18.13,87.65,125.13,Kharif,154.0,69.0,82.0
Cotton,clay,7.96,22.22,81.02,118.98,Rabi,101.0,56.0,49.0
Maize,sandy,7.46,33.3,66.85,192.83,Kharif,177.0,71.0,64.0
Cotton,sandy_loam,5.61,21.49,40.36,183.16,Rabi,125.0,57.0,53.0
Potato,sandy_loam,5.62,22.06,58.32,196.51,Rabi,194.0,114.0,135.0
Potato,sandy_loam,5.86,34.65,74.23,118.29,Kharif,169.0,106.0,128.0
Wheat,sandy,5.95,27.54,80.42,168.45,Rabi,148.0,61.0,43.0
Maize,loamy,6.08,33.53,74.93,94.01,Rabi,154.0,79.0,61.0
Cotton,sandy_loam,7.98,26.28,81.22,192.28,Rabi,125.0,55.0,56.0
Rice,loamy,7.33,28.12,48.87,154.46,Kharif,93.0,51.0,53.0
Cotton,sandy_loam,7.69,17.77,82.5,239.16,Kharif,111.0,62.0,53.0
Wheat,sandy,5.81,19.98,87.1,102.64,Rabi,151.0,61.0,55.0
Maize,sandy_loam,5.22,15.87,50.86,243.93,Kharif,133.0,71.0,56.0
Tomato,loamy,5.59,30.38,43.96,177.87,Kharif,183.0,136.0,93.0
Rice,sandy_loam,7.37,23.32,48.41,139.74,Rabi,93.0,44.0,45.0
Potato,loamy,6.62,20.85,74.45,40.07,Rabi,177.0,108.0,117.0
Cotton,sandy,6.88,29.68,71.04,243.54,Rabi,134.0,53.0,62.0
Maize,sandy,5.56,24.71,81.51,239.63,Kharif,153.0,79.0,76.0
Potato,sandy_loam,6.11,31.13,44.32,153.56,Kharif,194.0,91.0,137.0
Rice,clay,6.19,15.89,53.89,211.5,Kharif,93.0,44.0,43.0
Potato,sandy_loam,5.67,31.1,54.72,236.49,Kharif,167.0,114.0,113.0
Wheat,clay,6.59,22.99,87.69,174.84,Kharif,111.0,63.0,43.0
Potato,loamy,7.84,21.49,57.38,222.83,Rabi,206.0,86.0,119.0
Tomato,sandy,5.03,31.1,65.87,183.89,Kharif,214.0,149.0,103.0
Potato,sandy,6.74,21.39,87.93,168.6,Kharif,214.0,86.0,153.0
Wheat,clay,5.12,33.03,67.87,222.38,Rabi,119.0,62.0,36.0
Wheat,loamy,6.23,23.58,69.28,149.45,Kharif,114.0,53.0,38.0
Cotton,sandy,6.4,29.03,75.93,132.48,Kharif,115.0,60.0,71.0
Rice,sandy_loam,6.03,17.69,44.72,214.62,Kharif,100.0,47.0,56.0
Maize,loamy,5.9,25.79,78.83,107.46,Kharif,133.0,77.0,64.0
Rice,clay,7.32,34.6,63.89,151.77,Kharif,97.0,55.0,44.0
Maize,sandy,5.64,27.68,78.04,247.07,Kharif,171.0,84.0,67.0
Rice,sandy_loam,7.82,30.68,63.12,221.64,Rabi,97.0,49.0,56.0
Sugarcane,loamy,7.55,30.22,51.05,126.74,Kharif,250.0,90.0,107.0
Tomato,clay,5.61,22.64,68.02,219.08,Kharif,194.0,105.0,95.0
Tomato,loamy,5.6,24.2,53.26,134.82,Kharif,173.0,135.0,104.0
Cotton,loamy,7.98,15.24,67.05,160.47,Kharif,126.0,58.0,56.0
Cotton,sandy,7.27,31.27,40.22,145.26,Rabi,114.0,59.0,59.0
Wheat,sandy_loam,5.82,19.19,62.77,230.77,Rabi,128.0,56.0,38.0
Tomato,sandy_loam,5.6,32.52,75.25,45.33,Rabi,161.0,110.0,87.0
Cotton,sandy,5.55,28.58,78.17,130.16,Rabi,143.0,55.0,75.0
Cotton,clay,5.88,24.15,60.62,89.49,Kharif,124.0,69.0,65.0
Potato,sandy,6.15,17.92,42.22,73.47,Kharif,217.0,96.0,151.0
Wheat,sandy_loam,7.89,17.53,61.03,141.0,Kharif,105.0,51.0,44.0
Maize,sandy_loam,6.41,15.39,76.68,127.72,Kharif,141.0,73.0,62.0
Potato,loamy,7.57,31.14,41.61,50.25,Rabi,190.0,111.0,131.0
Potato,clay,7.51,26.56,82.36,213.58,Rabi,154.0,86.0,109.0
Potato,clay,6.08,24.5,82.43,247.99,Kharif,162.0,106.0,115.0
Maize,loamy,6.56,17.8,65.66,90.91,Kharif,166.0,71.0,63.0
Maize,sandy,5.74,30.8,71.73,151.87,Rabi,174.0,72.0,81.0
Wheat,sandy,6.44,28.23,50.96,63.7,Rabi,124.0,64.0,48.0
Sugarcane,sandy,7.36,27.52,56.9,187.14,Kharif,285.0,120.0,130.0
Tomato,sandy_loam,6.95,27.38,53.24,137.74,Rabi,156.0,138.0,101.0
Sugarcane,loamy,6.8,17.76,52.93,116.39,Kharif,215.0,106.0,112.0
Wheat,sandy_loam,7.96,26.14,53.9,123.7,Kharif,102.0,61.0,38.0
Tomato,sandy,7.21,18.15,53.58,88.72,Kharif,233.0,121.0,116.0
Cotton,clay,6.99,28.47,55.67,187.32,Kharif,110.0,57.0,59.0
Tomato,sandy,5.06,22.86,80.88,108.59,Kharif,233.0,148.0,130.0
Sugarcane,loamy,5.04,17.36,83.87,215.68,Kharif,241.0,90.0,90.0
Potato,sandy_loam,7.32,23.47,55.48,248.16,Rabi,177.0,101.0,130.0
Potato,sandy_loam,6.63,32.21,83.34,166.96,Rabi,165.0,115.0,131.0
Rice,clay,7.6,33.93,45.3,72.51,Kharif,82.0,57.0,38.0
Maize,sandy,7.78,23.05,84.52,120.63,Kharif,153.0,68.0,78.0
Cotton,loamy,6.75,17.87,62.27,114.57,Kharif,118.0,62.0,61.0
Wheat,clay,6.16,21.83,83.73,158.41,Rabi,104.0,63.0,33.0
Maize,sandy,6.76,26.41,64.21,155.5,Rabi,165.0,82.0,74.0
Maize,sandy_loam,5.53,25.97,64.05,49.63,Rabi,146.0,65.0,62.0
Tomato,clay,7.73,30.63,76.15,151.94,Kharif,148.0,103.0,85.0
Maize,sandy,5.19,17.16,72.51,105.62,Rabi,166.0,85.0,79.0
Wheat,clay,6.41,25.09,69.25,147.77,Kharif,130.0,54.0,39.0
Maize,sandy,5.91,34.8,43.79,178.98,Rabi,185.0,77.0,79.0
Potato,clay,7.89,32.21,82.52,212.59,Rabi,161.0,103.0,104.0
Sugarcane,sandy_loam,6.75,22.49,84.21,180.21,Rabi,213.0,114.0,108.0
Rice,sandy,7.86,27.12,51.43,181.06,Rabi,104.0,51.0,56.0
Potato,sandy,6.33,32.99,57.92,140.91,Rabi,216.0,86.0,152.0
Cotton,sandy,5.92,17.53,78.04,218.66,Rabi,135.0,59.0,67.0
Sugarcane,loamy,7.2,33.67,50.45,248.86,Kharif,270.0,106.0,88.0
Sugarcane,sandy_loam,6.69,30.23,83.31,166.64,Kharif,276.0,99.0,105.0
Rice,clay,5.44,24.76,46.5,215.45,Kharif,102.0,47.0,50.0
Sugarcane,loamy,7.81,34.2,64.59,151.31,Kharif,278.0,89.0,100.0
Tomato,sandy_loam,5.97,22.06,48.99,215.41,Rabi,160.0,124.0,107.0
Cotton,clay,6.45,24.18,88.7,49.56,Rabi,110.0,64.0,49.0
Sugarcane,loamy,6.27,21.85,74.19,209.59,Kharif,219.0,100.0,112.0
Maize,clay,6.34,28.9,43.98,164.86,Kharif,142.0,60.0,54.0
Cotton,clay,6.46,29.78,76.86,129.8,Kharif,127.0,52.0,50.0
Rice,sandy_loam,7.08,26.06,50.81,83.8,Kharif,108.0,45.0,45.0
Cotton,loamy,5.75,29.68,54.23,106.73,Kharif,115.0,53.0,52.0
Wheat,sandy,6.35,26.55,68.55,109.81,Rabi,137.0,67.0,44.0
Maize,sandy,5.21,34.44,40.71,166.28,Rabi,184.0,73.0,68.0
Maize,sandy,7.41,29.97,79.7,243.47,Kharif,182.0,85.0,62.0
Rice,clay,7.91,33.98,65.65,59.67,Rabi,100.0,51.0,43.0
Cotton,sandy,6.41,32.71,58.08,235.81,Kharif,125.0,66.0,60.0
Tomato,sandy_loam,5.0,34.05,59.58,241.07,Kharif,204.0,125.0,90.0
Sugarcane,sandy,7.23,32.19,50.74,125.01,Rabi,304.0,96.0,117.0
Cotton,sandy_loam,5.57,33.31,52.93,61.57,Kharif,112.0,54.0,68.0
Rice,loamy,6.91,24.92,48.91,184.04,Kharif,110.0,48.0,51.0
Rice,loamy,6.05,18.19,70.25,106.8,Kharif,97.0,56.0,54.0
Sugarcane,loamy,6.74,23.53,43.61,227.6,Kharif,271.0,90.0,90.0
Tomato,clay,6.67,30.12,53.33,120.52,Kharif,188.0,130.0,100.0
Cotton,sandy,6.07,22.83,80.19,226.13,Rabi,118.0,66.0,63.0
Sugarcane,sandy,5.82,34.56,73.71,235.65,Kharif,324.0,121.0,128.0
Rice,sandy_loam,6.62,16.59,68.29,230.68,Rabi,90.0,56.0,51.0
Potato,loamy,7.7,23.31,83.74,53.45,Rabi,171.0,102.0,104.0
Tomato,sandy,5.76,32.84,88.43,239.2,Rabi,229.0,144.0,132.0
Wheat,sandy,7.64,25.11,65.39,69.06,Rabi,128.0,60.0,47.0
Tomato,loamy,7.12,21.05,42.25,156.91,Rabi,191.0,132.0,112.0
Potato,sandy,7.46,23.24,57.39,246.08,Kharif,177.0,95.0,124.0
Maize,sandy,5.99,18.57,78.27,205.13,Rabi,161.0,69.0,67.0
Cotton,sandy_loam,7.24,34.84,70.68,137.28,Rabi,111.0,61.0,54.0
Rice,loamy,6.03,25.64,46.29,67.87,Rabi,106.0,46.0,53.0
Wheat,sandy_loam,5.14,30.51,68.53,199.75,Kharif,116.0,60.0,42.0
Rice,sandy,5.97,23.51,65.38,90.91,Kharif,127.0,59.0,57.0
Wheat,loamy,5.77,23.14,73.88,87.61,Kharif,120.0,67.0,37.0
Sugarcane,sandy_loam,7.39,20.44,79.8,153.51,Rabi,282.0,106.0,109.0
Rice,sandy,7.95,31.78,46.23,233.38,Kharif,113.0,51.0,67.0
Rice,sandy,7.92,19.66,44.53,169.86,Rabi,121.0,57.0,56.0
Sugarcane,loamy,6.37,15.16,62.16,117.5,Rabi,247.0,115.0,113.0
Potato,clay,6.22,23.92,46.34,107.4,Kharif,157.0,92.0,131.0
Sugarcane,sandy,7.39,16.11,89.95,185.93,Rabi,327.0,105.0,111.0
Sugarcane,sandy_loam,5.9,26.38,70.92,54.71,Rabi,243.0,97.0,100.0
Rice,clay,7.25,16.42,44.01,114.5,Kharif,88.0,52.0,47.0
Sugarcane,clay,5.01,20.33,79.99,42.07,Rabi,232.0,110.0,84.0
Sugarcane,sandy_loam,6.94,15.31,49.01,235.29,Kharif,285.0,95.0,104.0
Sugarcane,sandy,5.85,18.68,42.7,160.4,Kharif,270.0,94.0,110.0
Maize,clay,7.09,31.15,73.18,71.79,Kharif,136.0,62.0,52.0
Maize,clay,5.73,32.55,49.95,205.26,Rabi,146.0,79.0,55.0
Rice,clay,7.32,27.5,58.68,50.6,Kharif,77.0,51.0,42.0
Rice,sandy,7.53,30.38,43.31,49.63,Rabi,120.0,52.0,68.0
Maize,loamy,7.35,21.04,65.62,170.4,Kharif,155.0,75.0,67.0
Tomato,loamy,6.24,21.68,67.89,112.65,Kharif,175.0,122.0,96.0
Potato,loamy,6.25,22.08,67.66,131.41,Kharif,185.0,89.0,128.0
Potato,loamy,6.41,33.31,59.59,89.37,Rabi,204.0,101.0,123.0
Tomato,loamy,7.47,29.11,73.17,61.79,Kharif,165.0,118.0,103.0
Maize,sandy_loam,7.55,19.71,86.76,240.53,Kharif,147.0,66.0,58.0
Cotton,clay,5.93,26.61,87.68,176.6,Kharif,101.0,56.0,64.0
Tomato,sandy,7.53,15.18,73.47,103.97,Rabi,235.0,127.0,118.0
Cotton,loamy,7.68,31.94,52.08,185.27,Rabi,110.0,62.0,58.0
Cotton,clay,7.57,24.34,81.75,77.3,Rabi,126.0,57.0,53.0
Potato,clay,6.42,19.81,81.35,241.24,Kharif,194.0,90.0,117.0
Tomato,sandy,7.02,22.82,59.99,200.63,Kharif,230.0,138.0,130.0
Cotton,sandy_loam,5.31,15.16,42.76,80.43,Kharif,111.0,60.0,59.0
Potato,loamy,6.95,35.0,69.76,171.96,Kharif,178.0,104.0,113.0
Wheat,clay,7.4,22.54,85.17,54.64,Rabi,104.0,55.0,36.0
Maize,loamy,7.33,27.52,60.46,93.34,Rabi,128.0,67.0,54.0
Maize,loamy,7.88,26.84,80.98,213.31,Rabi,161.0,76.0,67.0
Cotton,loamy,6.2,31.15,88.32,173.55,Kharif,122.0,57.0,61.0
Tomato,clay,5.78,24.43,69.89,189.65,Rabi,166.0,133.0,107.0
Maize,sandy_loam,7.02,30.69,73.34,228.97,Rabi,130.0,72.0,53.0
Rice,loamy,5.18,17.84,53.73,165.38,Rabi,97.0,49.0,53.0
Sugarcane,clay,6.01,26.72,66.01,107.08,Kharif,219.0,98.0,88.0
Wheat,clay,5.04,33.43,46.43,133.61,Rabi,101.0,59.0,35.0
Rice,sandy_loam,5.58,31.21,53.63,193.63,Kharif,110.0,55.0,55.0
Tomato,loamy,7.4,22.08,68.24,209.01,Kharif,195.0,103.0,101.0
Potato,loamy,5.63,25.81,63.05,109.36,Rabi,197.0,99.0,124.0
Wheat,clay,7.74,18.34,46.06,57.94,Kharif,108.0,66.0,36.0
Sugarcane,loamy,5.89,22.02,61.77,40.83,Kharif,220.0,108.0,96.0
Maize,sandy_loam,7.56,26.43,62.75,71.42,Rabi,152.0,80.0,54.0
Potato,loamy,6.53,20.64,54.21,43.84,Rabi,205.0,92.0,102.0
Maize,clay,7.04,20.72,52.61,120.07,Kharif,118.0,63.0,60.0
Sugarcane,sandy_loam,6.1,24.01,80.9,42.9,Rabi,240.0,101.0,89.0
Potato,sandy_loam,7.03,19.3,43.13,179.12,Kharif,193.0,87.0,104.0
Cotton,loamy,7.44,21.1,69.33,232.11,Kharif,102.0,55.0,62.0
Tomato,clay,5.74,22.22,77.04,206.09,Kharif,159.0,106.0,95.0
Rice,loamy,7.09,15.06,70.98,114.65,Kharif,97.0,49.0,56.0
Tomato,clay,5.52,22.12,83.82,131.97,Kharif,193.0,133.0,96.0
Wheat,sandy,6.2,19.85,50.17,240.46,Kharif,138.0,64.0,55.0
Maize,sandy,5.3,31.1,58.49,176.19,Kharif,160.0,80.0,72.0
Maize,clay,5.39,27.8,78.61,220.73,Kharif,124.0,60.0,61.0
Potato,loamy,5.15,22.97,41.33,216.29,Kharif,163.0,89.0,113.0
Wheat,sandy,7.8,32.16,48.53,131.72,Rabi,123.0,56.0,54.0
Rice,sandy,5.62,15.53,49.07,162.44,Rabi,127.0,62.0,67.0
Tomato,sandy_loam,5.73,27.2,82.36,208.42,Rabi,198.0,105.0,97.0
